class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,538.0
radius,33881.32579929858
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.011805913451246377
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,0.5
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
568            ,315781         ,1391           ,2547           ,294869         ,3006           ,0.5461    ,0.7999    
569            ,315684         ,1370           ,2502           ,295030         ,3008           ,0.5476    ,0.7998    
570            ,315613         ,1341           ,2456           ,295175         ,3009           ,0.5460    ,0.7998    
571            ,315546         ,1304           ,2422           ,295312         ,3010           ,0.5384    ,0.7998    
572            ,315476         ,1269           ,2400           ,295437         ,3012           ,0.5288    ,0.7999    
573            ,315400         ,1244           ,2365           ,295572         ,3013           ,0.5260    ,0.7999    
574            ,315316         ,1231           ,2303           ,295730         ,3014           ,0.5345    ,0.7999    
575            ,315226         ,1196           ,2289           ,295867         ,3016           ,0.5225    ,0.8000    
576            ,315154         ,1159           ,2253           ,296011         ,3017           ,0.5144    ,0.7998    
577            ,315073         ,1153           ,2213           ,296137         ,3018           ,0.5210    ,0.7998    
578            ,314995         ,1128           ,2193           ,296260         ,3018           ,0.5144    ,0.7998    
579            ,314939         ,1087           ,2171           ,296377         ,3020           ,0.5007    ,0.7999    
580            ,314866         ,1077           ,2126           ,296504         ,3021           ,0.5066    ,0.7999    
581            ,314785         ,1084           ,2082           ,296621         ,3022           ,0.5207    ,0.7997    
582            ,314721         ,1060           ,2042           ,296749         ,3022           ,0.5191    ,0.7998    
583            ,314661         ,1023           ,2024           ,296863         ,3023           ,0.5054    ,0.7998    
584            ,314587         ,1026           ,1991           ,296967         ,3023           ,0.5153    ,0.7998    
585            ,314512         ,1034           ,1946           ,297076         ,3026           ,0.5313    ,0.8000    
586            ,314448         ,1028           ,1902           ,297189         ,3027           ,0.5405    ,0.8000    
587            ,314396         ,1004           ,1895           ,297272         ,3027           ,0.5298    ,0.7999    
588            ,314316         ,1000           ,1856           ,297394         ,3028           ,0.5388    ,0.7997    
589            ,314233         ,993            ,1828           ,297510         ,3030           ,0.5432    ,0.7997    
590            ,314177         ,977            ,1800           ,297610         ,3030           ,0.5428    ,0.7998    
591            ,314116         ,957            ,1777           ,297714         ,3030           ,0.5385    ,0.7999    
592            ,314053         ,942            ,1750           ,297814         ,3035           ,0.5383    ,0.7998    
593            ,313991         ,948            ,1705           ,297914         ,3036           ,0.5560    ,0.7998    
594            ,313937         ,929            ,1681           ,298009         ,3038           ,0.5526    ,0.8000    
595            ,313883         ,902            ,1637           ,298133         ,3039           ,0.5510    ,0.7999    
596            ,313836         ,885            ,1592           ,298241         ,3040           ,0.5559    ,0.7998    
597            ,313793         ,868            ,1565           ,298327         ,3041           ,0.5546    ,0.7998    
598            ,313745         ,842            ,1536           ,298430         ,3041           ,0.5482    ,0.7998    
599            ,313691         ,821            ,1514           ,298526         ,3042           ,0.5423    ,0.8000    
600            ,313646         ,802            ,1495           ,298608         ,3043           ,0.5365    ,0.7997    
601            ,313593         ,803            ,1473           ,298679         ,3046           ,0.5451    ,0.7996    
602            ,313545         ,771            ,1465           ,298766         ,3047           ,0.5263    ,0.7996    
603            ,313497         ,736            ,1451           ,298863         ,3047           ,0.5072    ,0.7997    
604            ,313447         ,730            ,1436           ,298934         ,3047           ,0.5084    ,0.7996    
605            ,313392         ,724            ,1430           ,299000         ,3048           ,0.5063    ,0.7999    
606            ,313342         ,711            ,1423           ,299069         ,3049           ,0.4996    ,0.7999    
607            ,313292         ,699            ,1409           ,299144         ,3050           ,0.4961    ,0.7998    
608            ,313244         ,693            ,1379           ,299228         ,3050           ,0.5025    ,0.7997    
609            ,313188         ,695            ,1343           ,299318         ,3050           ,0.5175    ,0.7998    
610            ,313134         ,702            ,1318           ,299387         ,3053           ,0.5326    ,0.8000    
611            ,313075         ,718            ,1280           ,299468         ,3053           ,0.5609    ,0.7998    
612            ,313023         ,722            ,1250           ,299544         ,3055           ,0.5776    ,0.7997    
613            ,312985         ,706            ,1248           ,299600         ,3055           ,0.5657    ,0.7999    
614            ,312941         ,705            ,1220           ,299669         ,3059           ,0.5779    ,0.8000    
615            ,312889         ,704            ,1192           ,299749         ,3060           ,0.5906    ,0.7996    
616            ,312851         ,694            ,1176           ,299812         ,3061           ,0.5901    ,0.8000    
617            ,312808         ,689            ,1164           ,299872         ,3061           ,0.5919    ,0.7998    
618            ,312765         ,682            ,1140           ,299945         ,3062           ,0.5982    ,0.7997    
619            ,312732         ,660            ,1120           ,300018         ,3064           ,0.5893    ,0.8000    
620            ,312695         ,647            ,1106           ,300082         ,3064           ,0.5850    ,0.7998    
621            ,312662         ,630            ,1104           ,300134         ,3064           ,0.5707    ,0.7999    
622            ,312618         ,626            ,1072           ,300212         ,3066           ,0.5840    ,0.7998    
623            ,312579         ,609            ,1045           ,300294         ,3067           ,0.5828    ,0.7999    
624            ,312546         ,588            ,1043           ,300348         ,3069           ,0.5638    ,0.7995    
625            ,312507         ,568            ,1041           ,300408         ,3070           ,0.5456    ,0.7999    
626            ,312477         ,546            ,1030           ,300470         ,3071           ,0.5301    ,0.7995    
627            ,312440         ,545            ,1006           ,300532         ,3071           ,0.5417    ,0.7995    
628            ,312414         ,527            ,996            ,300586         ,3071           ,0.5291    ,0.7997    
629            ,312374         ,515            ,994            ,300639         ,3072           ,0.5181    ,0.7999    
630            ,312338         ,513            ,985            ,300686         ,3072           ,0.5208    ,0.7997    
631            ,312305         ,503            ,985            ,300728         ,3073           ,0.5107    ,0.7997    
632            ,312272         ,493            ,980            ,300776         ,3073           ,0.5031    ,0.7997    
633            ,312248         ,484            ,959            ,300829         ,3074           ,0.5047    ,0.7997    
634            ,312210         ,485            ,951            ,300873         ,3075           ,0.5100    ,0.7994    
635            ,312177         ,485            ,931            ,300925         ,3076           ,0.5209    ,0.7994    
636            ,312142         ,476            ,927            ,300973         ,3076           ,0.5135    ,0.7997    
637            ,312113         ,466            ,918            ,301020         ,3077           ,0.5076    ,0.7999    
638            ,312076         ,470            ,901            ,301069         ,3078           ,0.5216    ,0.7994    
639            ,312057         ,450            ,885            ,301122         ,3080           ,0.5085    ,0.8000    
640            ,312031         ,446            ,865            ,301172         ,3080           ,0.5156    ,0.7994    
641            ,311999         ,441            ,852            ,301222         ,3080           ,0.5176    ,0.7997    
642            ,311977         ,437            ,830            ,301269         ,3081           ,0.5265    ,0.7995    
643            ,311945         ,429            ,814            ,301325         ,3081           ,0.5270    ,0.7997    
644            ,311917         ,421            ,796            ,301378         ,3082           ,0.5289    ,0.7995    
645            ,311893         ,412            ,770            ,301437         ,3082           ,0.5351    ,0.7995    
646            ,311871         ,401            ,751            ,301489         ,3082           ,0.5340    ,0.7995    
647            ,311847         ,401            ,737            ,301527         ,3082           ,0.5441    ,0.7996    
648            ,311832         ,378            ,731            ,301571         ,3082           ,0.5171    ,0.7998    
649            ,311804         ,373            ,712            ,301623         ,3082           ,0.5239    ,0.8000    
650            ,311782         ,360            ,709            ,301660         ,3083           ,0.5078    ,0.7998    
651            ,311762         ,351            ,695            ,301702         ,3084           ,0.5050    ,0.7992    
652            ,311738         ,338            ,689            ,301745         ,3084           ,0.4906    ,0.7994    
653            ,311715         ,342            ,675            ,301777         ,3085           ,0.5067    ,0.7994    
654            ,311695         ,336            ,664            ,301814         ,3085           ,0.5060    ,0.8000    
655            ,311665         ,334            ,663            ,301847         ,3085           ,0.5038    ,0.7994    
656            ,311654         ,323            ,641            ,301891         ,3085           ,0.5039    ,0.7998    
657            ,311639         ,306            ,634            ,301930         ,3085           ,0.4826    ,0.8000    
658            ,311621         ,296            ,629            ,301963         ,3085           ,0.4706    ,0.8000    
659            ,311605         ,288            ,614            ,302001         ,3086           ,0.4691    ,0.7993    
660            ,311581         ,290            ,606            ,302031         ,3086           ,0.4785    ,0.7991    
661            ,311565         ,282            ,593            ,302068         ,3086           ,0.4755    ,0.8000    
662            ,311550         ,282            ,582            ,302093         ,3087           ,0.4845    ,0.7998    
663            ,311530         ,274            ,570            ,302133         ,3087           ,0.4807    ,0.7998    
664            ,311511         ,271            ,556            ,302169         ,3087           ,0.4874    ,0.7993    
665            ,311486         ,276            ,543            ,302202         ,3087           ,0.5083    ,0.7998    
666            ,311465         ,273            ,534            ,302235         ,3087           ,0.5112    ,0.7993    
667            ,311445         ,270            ,533            ,302259         ,3087           ,0.5066    ,0.7995    
668            ,311423         ,272            ,515            ,302297         ,3087           ,0.5282    ,0.7992    
669            ,311404         ,261            ,512            ,302330         ,3087           ,0.5098    ,0.7995    
670            ,311384         ,270            ,488            ,302364         ,3088           ,0.5533    ,0.7995    
671            ,311365         ,274            ,474            ,302393         ,3088           ,0.5781    ,0.7995    
672            ,311349         ,272            ,455            ,302430         ,3088           ,0.5978    ,0.7992    
673            ,311332         ,273            ,452            ,302449         ,3088           ,0.6040    ,0.8000    
674            ,311316         ,265            ,450            ,302475         ,3088           ,0.5889    ,0.8000    
675            ,311303         ,262            ,434            ,302506         ,3089           ,0.6037    ,0.7989    
676            ,311291         ,259            ,427            ,302527         ,3090           ,0.6066    ,0.7988    
677            ,311277         ,253            ,415            ,302559         ,3090           ,0.6096    ,0.7994    
678            ,311264         ,247            ,406            ,302587         ,3090           ,0.6084    ,0.7994    
679            ,311246         ,240            ,407            ,302611         ,3090           ,0.5897    ,0.7991    
680            ,311233         ,232            ,406            ,302633         ,3090           ,0.5714    ,0.7994    
681            ,311218         ,227            ,402            ,302656         ,3091           ,0.5647    ,0.7997    
682            ,311205         ,218            ,409            ,302670         ,3092           ,0.5330    ,0.7990    
683            ,311194         ,210            ,400            ,302697         ,3093           ,0.5250    ,0.8000    
684            ,311181         ,203            ,398            ,302719         ,3093           ,0.5101    ,0.7987    
685            ,311163         ,202            ,397            ,302739         ,3093           ,0.5088    ,0.7997    
686            ,311152         ,197            ,389            ,302763         ,3093           ,0.5064    ,0.7986    
687            ,311139         ,193            ,383            ,302785         ,3094           ,0.5039    ,0.7986    
688            ,311124         ,192            ,379            ,302805         ,3094           ,0.5066    ,0.7986    
689            ,311113         ,190            ,362            ,302834         ,3095           ,0.5249    ,0.7989    
690            ,311102         ,189            ,363            ,302845         ,3095           ,0.5207    ,0.7989    
691            ,311086         ,191            ,362            ,302860         ,3095           ,0.5276    ,0.7993    
692            ,311075         ,189            ,357            ,302878         ,3095           ,0.5294    ,0.7985    
693            ,311064         ,182            ,359            ,302894         ,3095           ,0.5070    ,0.7985    
694            ,311047         ,186            ,348            ,302918         ,3095           ,0.5345    ,0.7996    
695            ,311028         ,190            ,347            ,302934         ,3095           ,0.5476    ,0.7989    
696            ,311018         ,187            ,345            ,302949         ,3095           ,0.5420    ,0.7989    
697            ,311007         ,187            ,336            ,302968         ,3096           ,0.5565    ,0.7992    
698            ,310991         ,190            ,330            ,302987         ,3096           ,0.5758    ,0.8000    
699            ,310983         ,180            ,323            ,303012         ,3096           ,0.5573    ,0.7992    
700            ,310976         ,176            ,313            ,303033         ,3096           ,0.5623    ,0.7996    
701            ,310966         ,173            ,306            ,303053         ,3096           ,0.5654    ,0.7996    
702            ,310962         ,162            ,299            ,303075         ,3096           ,0.5418    ,0.7983    
