class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,5381.0
radius,10713.220361013016
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.03733704586677399
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.1
maskUseRate,0.5
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
57             ,615658         ,1333           ,484            ,119            ,0              ,2.7541    ,0.2240    
58             ,615492         ,1453           ,515            ,134            ,0              ,2.8214    ,0.2282    
59             ,615319         ,1568           ,563            ,144            ,0              ,2.7851    ,0.2304    
60             ,615119         ,1707           ,613            ,155            ,0              ,2.7847    ,0.2306    
61             ,614917         ,1836           ,670            ,171            ,0              ,2.7403    ,0.2310    
62             ,614734         ,1940           ,737            ,183            ,0              ,2.6323    ,0.2301    
63             ,614480         ,2106           ,802            ,206            ,0              ,2.6259    ,0.2328    
64             ,614189         ,2301           ,885            ,219            ,0              ,2.6000    ,0.2370    
65             ,613900         ,2501           ,952            ,241            ,0              ,2.6271    ,0.2398    
66             ,613606         ,2702           ,1026           ,259            ,1              ,2.6335    ,0.2398    
67             ,613286         ,2899           ,1130           ,278            ,1              ,2.5655    ,0.2400    
68             ,612903         ,3160           ,1233           ,297            ,1              ,2.5629    ,0.2370    
69             ,612518         ,3410           ,1349           ,316            ,1              ,2.5278    ,0.2412    
70             ,612093         ,3717           ,1434           ,349            ,1              ,2.5921    ,0.2396    
71             ,611607         ,4051           ,1567           ,368            ,1              ,2.5852    ,0.2380    
72             ,611110         ,4382           ,1705           ,395            ,2              ,2.5701    ,0.2354    
73             ,610571         ,4748           ,1843           ,430            ,2              ,2.5762    ,0.2371    
74             ,609979         ,5140           ,2007           ,465            ,3              ,2.5610    ,0.2383    
75             ,609347         ,5570           ,2166           ,508            ,3              ,2.5716    ,0.2375    
76             ,608701         ,6033           ,2303           ,553            ,4              ,2.6196    ,0.2382    
77             ,607944         ,6536           ,2511           ,598            ,5              ,2.6029    ,0.2369    
78             ,607179         ,7010           ,2756           ,643            ,6              ,2.5435    ,0.2371    
79             ,606347         ,7553           ,2987           ,700            ,7              ,2.5286    ,0.2391    
80             ,605495         ,8111           ,3220           ,760            ,8              ,2.5189    ,0.2379    
81             ,604570         ,8716           ,3467           ,832            ,9              ,2.5140    ,0.2398    
82             ,603539         ,9364           ,3771           ,911            ,9              ,2.4832    ,0.2381    
83             ,602420         ,10098          ,4068           ,999            ,9              ,2.4823    ,0.2400    
84             ,601208         ,10885          ,4397           ,1093           ,11             ,2.4756    ,0.2407    
85             ,599888         ,11719          ,4794           ,1181           ,12             ,2.4445    ,0.2428    
86             ,598491         ,12619          ,5198           ,1271           ,15             ,2.4277    ,0.2418    
87             ,596957         ,13614          ,5614           ,1393           ,16             ,2.4250    ,0.2433    
88             ,595293         ,14686          ,6084           ,1513           ,18             ,2.4139    ,0.2449    
89             ,593521         ,15826          ,6581           ,1647           ,19             ,2.4048    ,0.2458    
90             ,591699         ,17002          ,7109           ,1765           ,19             ,2.3916    ,0.2467    
91             ,589660         ,18284          ,7714           ,1916           ,20             ,2.3702    ,0.2481    
92             ,587534         ,19645          ,8313           ,2080           ,22             ,2.3632    ,0.2474    
93             ,585385         ,20962          ,8972           ,2250           ,25             ,2.3364    ,0.2481    
94             ,583004         ,22491          ,9624           ,2446           ,29             ,2.3370    ,0.2494    
95             ,580531         ,24039          ,10347          ,2644           ,33             ,2.3233    ,0.2507    
96             ,577836         ,25703          ,11195          ,2826           ,34             ,2.2959    ,0.2515    
97             ,574988         ,27432          ,12060          ,3078           ,36             ,2.2746    ,0.2526    
98             ,572071         ,29137          ,12981          ,3365           ,40             ,2.2446    ,0.2535    
99             ,568944         ,30944          ,14012          ,3652           ,42             ,2.2084    ,0.2546    
100            ,565583         ,32908          ,15115          ,3944           ,44             ,2.1772    ,0.2573    
101            ,562126         ,34831          ,16329          ,4262           ,46             ,2.1331    ,0.2577    
102            ,558379         ,36914          ,17610          ,4639           ,52             ,2.0962    ,0.2603    
103            ,554513         ,39008          ,18997          ,5022           ,54             ,2.0534    ,0.2625    
104            ,550477         ,41222          ,20394          ,5441           ,60             ,2.0213    ,0.2650    
105            ,546247         ,43413          ,21947          ,5921           ,66             ,1.9781    ,0.2672    
106            ,541775         ,45759          ,23576          ,6413           ,71             ,1.9409    ,0.2699    
107            ,537182         ,48203          ,25186          ,6948           ,75             ,1.9139    ,0.2727    
108            ,532428         ,50576          ,26975          ,7535           ,80             ,1.8749    ,0.2745    
109            ,527557         ,52974          ,28816          ,8159           ,88             ,1.8384    ,0.2772    
110            ,522498         ,55338          ,30865          ,8802           ,91             ,1.7929    ,0.2793    
111            ,517500         ,57488          ,32956          ,9551           ,99             ,1.7444    ,0.2825    
112            ,512270         ,59801          ,35108          ,10301          ,114            ,1.7033    ,0.2860    
113            ,507005         ,61939          ,37403          ,11127          ,120            ,1.6560    ,0.2891    
114            ,501654         ,63929          ,39912          ,11972          ,127            ,1.6017    ,0.2929    
115            ,496190         ,65936          ,42444          ,12885          ,139            ,1.5535    ,0.2963    
116            ,490671         ,67708          ,45160          ,13902          ,153            ,1.4993    ,0.3009    
117            ,484985         ,69528          ,47907          ,15014          ,160            ,1.4513    ,0.3050    
118            ,479215         ,71262          ,50731          ,16214          ,172            ,1.4047    ,0.3090    
119            ,473385         ,72862          ,53641          ,17517          ,189            ,1.3583    ,0.3135    
120            ,467773         ,74002          ,56716          ,18893          ,210            ,1.3048    ,0.3183    
121            ,461900         ,75282          ,59775          ,20418          ,219            ,1.2594    ,0.3228    
122            ,456086         ,76342          ,62865          ,22064          ,237            ,1.2144    ,0.3279    
123            ,450097         ,77460          ,65964          ,23820          ,253            ,1.1743    ,0.3336    
124            ,444298         ,78200          ,69201          ,25620          ,275            ,1.1300    ,0.3389    
125            ,438600         ,78900          ,72160          ,27635          ,299            ,1.0934    ,0.3446    
126            ,432845         ,79425          ,75264          ,29744          ,316            ,1.0553    ,0.3504    
127            ,427017         ,79988          ,78380          ,31865          ,344            ,1.0205    ,0.3558    
128            ,421077         ,80577          ,81350          ,34228          ,362            ,0.9905    ,0.3611    
129            ,415297         ,80893          ,84341          ,36681          ,382            ,0.9591    ,0.3661    
130            ,409424         ,81247          ,87165          ,39351          ,407            ,0.9321    ,0.3711    
131            ,403722         ,81263          ,90003          ,42163          ,443            ,0.9029    ,0.3767    
132            ,397938         ,81277          ,92856          ,45051          ,472            ,0.8753    ,0.3814    
133            ,392116         ,81269          ,95559          ,48148          ,502            ,0.8505    ,0.3868    
134            ,386507         ,81266          ,97810          ,51476          ,535            ,0.8309    ,0.3929    
135            ,380792         ,81108          ,100226         ,54899          ,569            ,0.8093    ,0.3988    
136            ,375157         ,80929          ,102293         ,58617          ,598            ,0.7911    ,0.4051    
137            ,369591         ,80506          ,104416         ,62435          ,646            ,0.7710    ,0.4113    
138            ,364033         ,80265          ,106179         ,66433          ,684            ,0.7559    ,0.4174    
139            ,358449         ,80151          ,107647         ,70626          ,721            ,0.7446    ,0.4237    
140            ,352955         ,79890          ,108930         ,75074          ,745            ,0.7334    ,0.4310    
141            ,347409         ,79608          ,110165         ,79630          ,782            ,0.7226    ,0.4361    
142            ,341994         ,79083          ,111351         ,84335          ,831            ,0.7102    ,0.4413    
143            ,336430         ,78867          ,112260         ,89153          ,884            ,0.7025    ,0.4467    
144            ,331001         ,78423          ,113074         ,94159          ,937            ,0.6936    ,0.4525    
145            ,325844         ,77878          ,113778         ,99108          ,986            ,0.6845    ,0.4586    
146            ,320666         ,77272          ,114332         ,104282         ,1042           ,0.6759    ,0.4646    
147            ,315365         ,76751          ,114889         ,109486         ,1103           ,0.6680    ,0.4702    
148            ,310207         ,76300          ,115147         ,114798         ,1142           ,0.6626    ,0.4761    
149            ,305041         ,75751          ,115398         ,120202         ,1202           ,0.6564    ,0.4823    
150            ,300054         ,75103          ,115514         ,125666         ,1257           ,0.6502    ,0.4888    
151            ,295141         ,74450          ,115394         ,131304         ,1305           ,0.6452    ,0.4953    
152            ,290293         ,73740          ,115182         ,137021         ,1358           ,0.6402    ,0.5025    
153            ,285572         ,72877          ,114936         ,142789         ,1420           ,0.6341    ,0.5096    
154            ,281036         ,71919          ,114818         ,148346         ,1475           ,0.6264    ,0.5170    
155            ,276398         ,71011          ,114491         ,154162         ,1532           ,0.6202    ,0.5245    
156            ,271915         ,70079          ,114092         ,159917         ,1591           ,0.6142    ,0.5326    
157            ,267467         ,68963          ,113667         ,165846         ,1651           ,0.6067    ,0.5409    
158            ,263160         ,67841          ,113297         ,171579         ,1717           ,0.5988    ,0.5487    
159            ,258733         ,67111          ,112756         ,177234         ,1760           ,0.5952    ,0.5571    
160            ,254611         ,66055          ,112179         ,182946         ,1803           ,0.5888    ,0.5621    
161            ,250376         ,64989          ,111652         ,188715         ,1862           ,0.5821    ,0.5668    
162            ,246327         ,63880          ,110870         ,194600         ,1917           ,0.5762    ,0.5721    
163            ,242325         ,62716          ,110256         ,200325         ,1972           ,0.5688    ,0.5775    
164            ,238329         ,61725          ,109370         ,206142         ,2028           ,0.5644    ,0.5831    
165            ,234521         ,60620          ,108581         ,211778         ,2094           ,0.5583    ,0.5885    
166            ,230797         ,59496          ,107645         ,217503         ,2153           ,0.5527    ,0.5943    
167            ,227070         ,58502          ,106544         ,223270         ,2208           ,0.5491    ,0.6003    
168            ,223550         ,57486          ,105471         ,228829         ,2258           ,0.5450    ,0.6063    
169            ,220126         ,56272          ,104394         ,234492         ,2310           ,0.5390    ,0.6130    
170            ,216713         ,55202          ,103242         ,240074         ,2363           ,0.5347    ,0.6194    
171            ,213225         ,54242          ,102124         ,245578         ,2425           ,0.5311    ,0.6259    
172            ,209865         ,53295          ,100873         ,251082         ,2479           ,0.5283    ,0.6329    
173            ,206700         ,52033          ,99716          ,256614         ,2531           ,0.5218    ,0.6401    
174            ,203609         ,51002          ,98344          ,262059         ,2580           ,0.5186    ,0.6474    
175            ,200566         ,49810          ,97033          ,267543         ,2642           ,0.5133    ,0.6553    
176            ,197364         ,48963          ,95667          ,272899         ,2701           ,0.5118    ,0.6626    
177            ,194298         ,48027          ,94105          ,278406         ,2758           ,0.5104    ,0.6706    
178            ,191302         ,47027          ,92672          ,283775         ,2818           ,0.5075    ,0.6784    
179            ,188380         ,46141          ,91323          ,288895         ,2855           ,0.5053    ,0.6870    
180            ,185455         ,45342          ,89869          ,294029         ,2899           ,0.5045    ,0.6955    
181            ,182686         ,44384          ,88295          ,299283         ,2946           ,0.5027    ,0.7044    
182            ,179970         ,43580          ,86657          ,304395         ,2992           ,0.5029    ,0.7135    
183            ,177306         ,42820          ,84915          ,309511         ,3042           ,0.5043    ,0.7229    
184            ,174709         ,42004          ,83341          ,314447         ,3093           ,0.5040    ,0.7323    
185            ,172202         ,41023          ,81916          ,319312         ,3141           ,0.5008    ,0.7421    
186            ,169557         ,40308          ,80428          ,324114         ,3187           ,0.5012    ,0.7521    
187            ,167021         ,39679          ,78872          ,328800         ,3222           ,0.5031    ,0.7621    
188            ,164569         ,39040          ,77427          ,333290         ,3268           ,0.5042    ,0.7721    
189            ,162127         ,38439          ,75832          ,337882         ,3314           ,0.5069    ,0.7826    
190            ,159698         ,37666          ,74551          ,342310         ,3369           ,0.5052    ,0.7935    
191            ,157364         ,36934          ,73169          ,346722         ,3405           ,0.5048    ,0.8000    
192            ,154929         ,36373          ,71858          ,350990         ,3444           ,0.5062    ,0.8000    
193            ,152625         ,35755          ,70353          ,355379         ,3482           ,0.5082    ,0.8000    
194            ,150398         ,35057          ,69156          ,359461         ,3522           ,0.5069    ,0.8000    
195            ,148198         ,34488          ,67690          ,363657         ,3561           ,0.5095    ,0.8000    
196            ,145979         ,33991          ,66357          ,367670         ,3597           ,0.5122    ,0.8000    
197            ,143747         ,33559          ,65019          ,371643         ,3626           ,0.5161    ,0.8000    
198            ,141648         ,33061          ,63620          ,375590         ,3675           ,0.5197    ,0.8000    
199            ,139582         ,32620          ,62319          ,379360         ,3713           ,0.5234    ,0.8000    
200            ,137506         ,32051          ,61240          ,383052         ,3745           ,0.5234    ,0.8000    
201            ,135507         ,31514          ,60049          ,386732         ,3792           ,0.5248    ,0.8000    
202            ,133513         ,31056          ,58981          ,390219         ,3825           ,0.5265    ,0.8000    
203            ,131543         ,30584          ,57999          ,393615         ,3853           ,0.5273    ,0.8000    
204            ,129634         ,30064          ,57015          ,396991         ,3890           ,0.5273    ,0.8000    
205            ,127737         ,29627          ,55861          ,400451         ,3918           ,0.5304    ,0.8000    
206            ,125893         ,29036          ,54936          ,403778         ,3951           ,0.5285    ,0.8000    
207            ,124101         ,28524          ,54075          ,406910         ,3984           ,0.5275    ,0.8000    
208            ,122307         ,28091          ,53211          ,409976         ,4009           ,0.5279    ,0.8000    
209            ,120507         ,27691          ,52368          ,412988         ,4040           ,0.5288    ,0.8000    
210            ,118683         ,27296          ,51385          ,416167         ,4063           ,0.5312    ,0.8000    
211            ,116905         ,26842          ,50551          ,419203         ,4093           ,0.5310    ,0.8000    
212            ,115150         ,26498          ,49654          ,422175         ,4117           ,0.5337    ,0.8000    
213            ,113482         ,26100          ,48798          ,425065         ,4149           ,0.5349    ,0.8000    
214            ,111875         ,25631          ,47949          ,427956         ,4183           ,0.5345    ,0.8000    
215            ,110349         ,25158          ,47179          ,430694         ,4214           ,0.5332    ,0.8000    
216            ,108786         ,24727          ,46457          ,433386         ,4238           ,0.5323    ,0.8000    
217            ,107227         ,24316          ,45763          ,436033         ,4255           ,0.5313    ,0.8000    
218            ,105733         ,23901          ,45075          ,438603         ,4282           ,0.5302    ,0.8000    
219            ,104153         ,23584          ,44465          ,441086         ,4306           ,0.5304    ,0.8000    
220            ,102728         ,23165          ,43664          ,443706         ,4331           ,0.5305    ,0.8000    
221            ,101186         ,22915          ,42920          ,446206         ,4367           ,0.5339    ,0.8000    
222            ,99748          ,22559          ,42262          ,448628         ,4397           ,0.5338    ,0.8000    
223            ,98301          ,22206          ,41620          ,451049         ,4418           ,0.5335    ,0.8000    
224            ,96918          ,21765          ,41015          ,453446         ,4450           ,0.5307    ,0.8000    
225            ,95584          ,21321          ,40459          ,455756         ,4474           ,0.5270    ,0.8000    
226            ,94201          ,20949          ,39779          ,458163         ,4502           ,0.5266    ,0.8000    
227            ,92847          ,20635          ,39143          ,460446         ,4523           ,0.5272    ,0.8000    
228            ,91550          ,20325          ,38523          ,462646         ,4550           ,0.5276    ,0.8000    
229            ,90314          ,20035          ,37849          ,464822         ,4574           ,0.5293    ,0.8000    
230            ,89038          ,19748          ,37193          ,467012         ,4603           ,0.5310    ,0.8000    
231            ,87860          ,19367          ,36520          ,469224         ,4623           ,0.5303    ,0.8000    
232            ,86657          ,19076          ,35915          ,471297         ,4649           ,0.5311    ,0.8000    
233            ,85474          ,18679          ,35429          ,473339         ,4673           ,0.5272    ,0.8000    
234            ,84286          ,18442          ,34778          ,475395         ,4693           ,0.5303    ,0.8000    
