class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,5381.0
radius,10713.220361013016
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.03733704586677399
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,1.0
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
733            ,314050         ,3426           ,6334           ,290793         ,2991           ,0.5409    ,0.8000    
734            ,313788         ,3413           ,6240           ,291159         ,2994           ,0.5470    ,0.8000    
735            ,313559         ,3392           ,6116           ,291531         ,2996           ,0.5546    ,0.8000    
736            ,313356         ,3339           ,5970           ,291929         ,3000           ,0.5593    ,0.8000    
737            ,313151         ,3284           ,5893           ,292264         ,3002           ,0.5573    ,0.7999    
738            ,312947         ,3234           ,5811           ,292595         ,3007           ,0.5565    ,0.8000    
739            ,312759         ,3175           ,5714           ,292932         ,3014           ,0.5557    ,0.8000    
740            ,312546         ,3127           ,5687           ,293214         ,3020           ,0.5499    ,0.8000    
741            ,312330         ,3122           ,5584           ,293536         ,3022           ,0.5591    ,0.7999    
742            ,312146         ,3065           ,5539           ,293816         ,3028           ,0.5533    ,0.8000    
743            ,311953         ,3017           ,5449           ,294145         ,3030           ,0.5537    ,0.7999    
744            ,311757         ,2995           ,5323           ,294486         ,3033           ,0.5627    ,0.8000    
745            ,311548         ,2973           ,5233           ,294806         ,3034           ,0.5681    ,0.7999    
746            ,311371         ,2914           ,5183           ,295092         ,3034           ,0.5622    ,0.7999    
747            ,311172         ,2878           ,5138           ,295369         ,3037           ,0.5601    ,0.7999    
748            ,310992         ,2796           ,5116           ,295649         ,3041           ,0.5465    ,0.7999    
749            ,310796         ,2763           ,5049           ,295942         ,3044           ,0.5472    ,0.7999    
750            ,310614         ,2742           ,4947           ,296244         ,3047           ,0.5543    ,0.8000    
751            ,310458         ,2693           ,4853           ,296541         ,3049           ,0.5549    ,0.7999    
752            ,310288         ,2659           ,4779           ,296814         ,3054           ,0.5564    ,0.7999    
753            ,310132         ,2627           ,4717           ,297062         ,3056           ,0.5569    ,0.8000    
754            ,309966         ,2580           ,4655           ,297337         ,3056           ,0.5542    ,0.8000    
755            ,309785         ,2545           ,4621           ,297586         ,3057           ,0.5507    ,0.7999    
756            ,309646         ,2500           ,4549           ,297839         ,3060           ,0.5496    ,0.8000    
757            ,309498         ,2455           ,4482           ,298095         ,3064           ,0.5477    ,0.7999    
758            ,309314         ,2443           ,4424           ,298347         ,3066           ,0.5522    ,0.7999    
759            ,309160         ,2388           ,4386           ,298589         ,3071           ,0.5445    ,0.8000    
760            ,309004         ,2367           ,4302           ,298848         ,3073           ,0.5502    ,0.8000    
761            ,308850         ,2322           ,4280           ,299067         ,3075           ,0.5425    ,0.7999    
762            ,308717         ,2275           ,4219           ,299304         ,3079           ,0.5392    ,0.8000    
763            ,308560         ,2236           ,4174           ,299541         ,3083           ,0.5357    ,0.8000    
764            ,308415         ,2199           ,4138           ,299757         ,3085           ,0.5314    ,0.7999    
765            ,308276         ,2182           ,4063           ,299982         ,3091           ,0.5370    ,0.8000    
766            ,308129         ,2159           ,3997           ,300217         ,3092           ,0.5402    ,0.7999    
767            ,307988         ,2144           ,3918           ,300450         ,3094           ,0.5472    ,0.7999    
768            ,307852         ,2114           ,3822           ,300709         ,3097           ,0.5531    ,0.7999    
769            ,307704         ,2081           ,3774           ,300936         ,3099           ,0.5514    ,0.8000    
770            ,307589         ,2057           ,3710           ,301138         ,3100           ,0.5544    ,0.7999    
771            ,307430         ,2068           ,3653           ,301342         ,3101           ,0.5661    ,0.7999    
772            ,307288         ,2026           ,3633           ,301544         ,3103           ,0.5577    ,0.8000    
773            ,307179         ,1981           ,3599           ,301730         ,3105           ,0.5504    ,0.8000    
774            ,307050         ,1954           ,3542           ,301942         ,3106           ,0.5517    ,0.7999    
775            ,306927         ,1923           ,3480           ,302156         ,3108           ,0.5526    ,0.7999    
776            ,306808         ,1909           ,3429           ,302338         ,3110           ,0.5567    ,0.7999    
777            ,306677         ,1883           ,3393           ,302526         ,3115           ,0.5550    ,0.7998    
778            ,306550         ,1865           ,3342           ,302722         ,3115           ,0.5580    ,0.7999    
779            ,306436         ,1840           ,3272           ,302930         ,3116           ,0.5623    ,0.7999    
780            ,306314         ,1815           ,3242           ,303105         ,3118           ,0.5598    ,0.7999    
781            ,306204         ,1784           ,3184           ,303302         ,3120           ,0.5603    ,0.7999    
782            ,306092         ,1760           ,3140           ,303481         ,3121           ,0.5605    ,0.8000    
783            ,305997         ,1707           ,3092           ,303674         ,3124           ,0.5521    ,0.8000    
784            ,305871         ,1718           ,3025           ,303854         ,3126           ,0.5679    ,0.7999    
785            ,305777         ,1653           ,3028           ,304009         ,3127           ,0.5459    ,0.7998    
786            ,305666         ,1622           ,3000           ,304174         ,3132           ,0.5407    ,0.7999    
787            ,305557         ,1622           ,2953           ,304328         ,3134           ,0.5493    ,0.8000    
788            ,305465         ,1585           ,2916           ,304493         ,3135           ,0.5436    ,0.7998    
789            ,305364         ,1563           ,2858           ,304672         ,3137           ,0.5469    ,0.7998    
790            ,305278         ,1530           ,2838           ,304809         ,3139           ,0.5391    ,0.7999    
791            ,305166         ,1511           ,2821           ,304955         ,3141           ,0.5356    ,0.7999    
792            ,305066         ,1484           ,2764           ,305137         ,3143           ,0.5369    ,0.7999    
793            ,304967         ,1469           ,2724           ,305290         ,3144           ,0.5393    ,0.7999    
794            ,304871         ,1443           ,2690           ,305446         ,3144           ,0.5364    ,0.7999    
795            ,304768         ,1436           ,2646           ,305600         ,3144           ,0.5427    ,0.7999    
796            ,304674         ,1418           ,2625           ,305731         ,3146           ,0.5402    ,0.7999    
797            ,304570         ,1427           ,2563           ,305887         ,3147           ,0.5568    ,0.8000    
798            ,304494         ,1377           ,2544           ,306030         ,3149           ,0.5413    ,0.7998    
799            ,304406         ,1371           ,2499           ,306167         ,3151           ,0.5486    ,0.8000    
800            ,304327         ,1339           ,2463           ,306312         ,3153           ,0.5436    ,0.7998    
801            ,304237         ,1320           ,2431           ,306450         ,3156           ,0.5430    ,0.7998    
802            ,304153         ,1312           ,2387           ,306585         ,3157           ,0.5496    ,0.7999    
803            ,304078         ,1286           ,2340           ,306731         ,3159           ,0.5496    ,0.7998    
804            ,304002         ,1276           ,2311           ,306845         ,3160           ,0.5521    ,0.7998    
805            ,303924         ,1242           ,2264           ,307003         ,3161           ,0.5486    ,0.7998    
806            ,303836         ,1230           ,2222           ,307144         ,3162           ,0.5536    ,0.7998    
807            ,303764         ,1203           ,2212           ,307253         ,3162           ,0.5439    ,0.8000    
808            ,303684         ,1187           ,2179           ,307380         ,3164           ,0.5447    ,0.7998    
809            ,303614         ,1154           ,2159           ,307500         ,3167           ,0.5345    ,0.7999    
810            ,303545         ,1129           ,2134           ,307618         ,3168           ,0.5291    ,0.7999    
811            ,303474         ,1096           ,2107           ,307747         ,3170           ,0.5202    ,0.7999    
812            ,303390         ,1104           ,2056           ,307873         ,3171           ,0.5370    ,0.8000    
813            ,303320         ,1086           ,2030           ,307986         ,3172           ,0.5350    ,0.7997    
814            ,303239         ,1088           ,1987           ,308107         ,3173           ,0.5476    ,0.8000    
815            ,303175         ,1062           ,1967           ,308216         ,3174           ,0.5399    ,0.7999    
816            ,303100         ,1053           ,1939           ,308328         ,3174           ,0.5431    ,0.7998    
817            ,303024         ,1054           ,1919           ,308422         ,3175           ,0.5492    ,0.7999    
818            ,302948         ,1054           ,1869           ,308548         ,3175           ,0.5639    ,0.7999    
819            ,302890         ,1034           ,1853           ,308642         ,3175           ,0.5580    ,0.7998    
820            ,302825         ,1011           ,1830           ,308753         ,3175           ,0.5525    ,0.7997    
821            ,302765         ,999            ,1793           ,308861         ,3176           ,0.5572    ,0.7998    
822            ,302700         ,984            ,1781           ,308953         ,3176           ,0.5525    ,0.8000    
823            ,302653         ,961            ,1750           ,309052         ,3178           ,0.5491    ,0.7997    
824            ,302591         ,954            ,1733           ,309138         ,3178           ,0.5505    ,0.7998    
825            ,302527         ,947            ,1692           ,309250         ,3178           ,0.5597    ,0.7999    
826            ,302463         ,927            ,1676           ,309348         ,3180           ,0.5531    ,0.7998    
827            ,302403         ,917            ,1647           ,309446         ,3181           ,0.5568    ,0.7999    
828            ,302355         ,884            ,1632           ,309540         ,3183           ,0.5417    ,0.7997    
829            ,302300         ,875            ,1593           ,309643         ,3183           ,0.5493    ,0.7998    
830            ,302246         ,854            ,1574           ,309737         ,3183           ,0.5426    ,0.7998    
831            ,302195         ,829            ,1546           ,309839         ,3185           ,0.5362    ,0.8000    
832            ,302138         ,810            ,1546           ,309914         ,3186           ,0.5239    ,0.7997    
833            ,302074         ,816            ,1516           ,310001         ,3187           ,0.5383    ,0.7997    
834            ,302015         ,810            ,1502           ,310079         ,3188           ,0.5393    ,0.7997    
835            ,301955         ,810            ,1472           ,310166         ,3191           ,0.5503    ,0.7997    
836            ,301899         ,801            ,1453           ,310250         ,3191           ,0.5513    ,0.7999    
837            ,301838         ,815            ,1425           ,310323         ,3193           ,0.5719    ,0.8000    
838            ,301791         ,800            ,1411           ,310399         ,3193           ,0.5670    ,0.7996    
839            ,301740         ,787            ,1397           ,310477         ,3193           ,0.5634    ,0.7999    
840            ,301675         ,788            ,1373           ,310564         ,3194           ,0.5739    ,0.7996    
841            ,301627         ,776            ,1361           ,310636         ,3194           ,0.5702    ,0.7997    
842            ,301579         ,776            ,1329           ,310715         ,3195           ,0.5839    ,0.8000    
843            ,301534         ,766            ,1314           ,310782         ,3198           ,0.5830    ,0.8000    
844            ,301479         ,767            ,1299           ,310850         ,3199           ,0.5905    ,0.7996    
845            ,301437         ,758            ,1279           ,310921         ,3199           ,0.5927    ,0.7997    
846            ,301385         ,753            ,1252           ,311004         ,3200           ,0.6014    ,0.8000    
847            ,301332         ,742            ,1246           ,311073         ,3201           ,0.5955    ,0.7998    
848            ,301280         ,735            ,1224           ,311152         ,3203           ,0.6005    ,0.7999    
849            ,301232         ,723            ,1220           ,311216         ,3203           ,0.5926    ,0.7998    
850            ,301182         ,717            ,1201           ,311290         ,3204           ,0.5970    ,0.7998    
851            ,301143         ,695            ,1186           ,311365         ,3205           ,0.5860    ,0.7996    
852            ,301101         ,690            ,1157           ,311441         ,3205           ,0.5964    ,0.7997    
853            ,301064         ,676            ,1150           ,311499         ,3205           ,0.5878    ,0.7996    
854            ,301021         ,654            ,1150           ,311564         ,3205           ,0.5687    ,0.7999    
855            ,300984         ,643            ,1138           ,311623         ,3206           ,0.5650    ,0.7996    
856            ,300952         ,627            ,1121           ,311688         ,3206           ,0.5593    ,0.7998    
857            ,300904         ,630            ,1119           ,311733         ,3208           ,0.5630    ,0.7999    
858            ,300864         ,615            ,1112           ,311795         ,3208           ,0.5531    ,0.7997    
859            ,300835         ,602            ,1090           ,311858         ,3209           ,0.5523    ,0.7996    
860            ,300810         ,575            ,1078           ,311919         ,3212           ,0.5334    ,0.7998    
861            ,300767         ,565            ,1071           ,311979         ,3212           ,0.5275    ,0.7995    
862            ,300731         ,549            ,1075           ,312025         ,3214           ,0.5107    ,0.7999    
863            ,300714         ,518            ,1068           ,312080         ,3214           ,0.4850    ,0.7995    
864            ,300677         ,505            ,1064           ,312133         ,3215           ,0.4746    ,0.7999    
865            ,300648         ,495            ,1052           ,312183         ,3216           ,0.4705    ,0.7996    
866            ,300616         ,485            ,1037           ,312239         ,3217           ,0.4677    ,0.7996    
867            ,300577         ,487            ,1010           ,312302         ,3218           ,0.4822    ,0.7996    
868            ,300545         ,476            ,994            ,312360         ,3219           ,0.4789    ,0.8000    
869            ,300512         ,472            ,971            ,312419         ,3220           ,0.4861    ,0.7997    
870            ,300487         ,465            ,947            ,312473         ,3222           ,0.4910    ,0.7996    
871            ,300447         ,457            ,934            ,312534         ,3222           ,0.4893    ,0.7994    
872            ,300411         ,453            ,927            ,312580         ,3223           ,0.4887    ,0.8000    
873            ,300371         ,464            ,905            ,312631         ,3223           ,0.5127    ,0.7999    
874            ,300341         ,469            ,865            ,312695         ,3224           ,0.5422    ,0.7999    
875            ,300309         ,458            ,860            ,312742         ,3225           ,0.5326    ,0.7997    
876            ,300279         ,452            ,848            ,312790         ,3225           ,0.5330    ,0.8000    
877            ,300248         ,466            ,820            ,312835         ,3225           ,0.5683    ,0.7994    
878            ,300224         ,453            ,802            ,312890         ,3225           ,0.5648    ,0.8000    
879            ,300205         ,443            ,789            ,312932         ,3225           ,0.5615    ,0.7995    
880            ,300170         ,446            ,769            ,312984         ,3225           ,0.5800    ,0.8000    
881            ,300140         ,437            ,755            ,313036         ,3226           ,0.5788    ,0.7995    
882            ,300120         ,425            ,735            ,313088         ,3226           ,0.5782    ,0.8000    
883            ,300091         ,421            ,720            ,313136         ,3226           ,0.5847    ,0.7993    
884            ,300065         ,422            ,695            ,313186         ,3226           ,0.6072    ,0.7995    
885            ,300032         ,415            ,696            ,313225         ,3226           ,0.5963    ,0.7993    
886            ,300007         ,404            ,690            ,313266         ,3227           ,0.5855    ,0.7998    
887            ,299977         ,394            ,693            ,313303         ,3227           ,0.5685    ,0.7994    
888            ,299950         ,391            ,680            ,313345         ,3228           ,0.5750    ,0.7993    
889            ,299924         ,385            ,675            ,313382         ,3228           ,0.5704    ,0.8000    
890            ,299904         ,375            ,673            ,313414         ,3228           ,0.5572    ,0.7996    
891            ,299886         ,362            ,656            ,313462         ,3228           ,0.5518    ,0.7996    
892            ,299868         ,356            ,640            ,313502         ,3228           ,0.5563    ,0.7992    
893            ,299846         ,359            ,630            ,313531         ,3228           ,0.5698    ,0.7998    
894            ,299829         ,341            ,640            ,313556         ,3228           ,0.5328    ,0.7992    
895            ,299812         ,328            ,627            ,313598         ,3229           ,0.5231    ,0.8000    
896            ,299791         ,329            ,611            ,313634         ,3229           ,0.5385    ,0.8000    
897            ,299763         ,328            ,623            ,313651         ,3229           ,0.5265    ,0.7992    
898            ,299746         ,319            ,612            ,313688         ,3229           ,0.5212    ,0.7991    
899            ,299721         ,311            ,616            ,313716         ,3230           ,0.5049    ,0.7994    
900            ,299704         ,303            ,609            ,313748         ,3230           ,0.4975    ,0.7993    
901            ,299686         ,291            ,600            ,313786         ,3231           ,0.4850    ,0.7991    
902            ,299665         ,285            ,595            ,313817         ,3232           ,0.4790    ,0.8000    
903            ,299653         ,271            ,588            ,313850         ,3232           ,0.4609    ,0.7998    
904            ,299634         ,270            ,583            ,313875         ,3232           ,0.4631    ,0.7995    
905            ,299614         ,272            ,561            ,313915         ,3232           ,0.4848    ,0.7995    
906            ,299597         ,271            ,543            ,313951         ,3232           ,0.4991    ,0.7998    
907            ,299576         ,270            ,525            ,313989         ,3234           ,0.5143    ,0.8000    
908            ,299552         ,277            ,512            ,314018         ,3235           ,0.5410    ,0.7997    
909            ,299534         ,278            ,497            ,314050         ,3235           ,0.5594    ,0.8000    
910            ,299522         ,269            ,488            ,314079         ,3236           ,0.5512    ,0.7992    
911            ,299498         ,265            ,485            ,314110         ,3236           ,0.5464    ,0.8000    
912            ,299489         ,257            ,478            ,314133         ,3237           ,0.5377    ,0.8000    
913            ,299469         ,252            ,484            ,314152         ,3237           ,0.5207    ,0.7989    
914            ,299454         ,250            ,466            ,314187         ,3237           ,0.5365    ,0.7989    
915            ,299436         ,250            ,454            ,314217         ,3237           ,0.5507    ,0.7997    
916            ,299424         ,241            ,455            ,314237         ,3237           ,0.5297    ,0.7989    
917            ,299409         ,244            ,438            ,314266         ,3237           ,0.5571    ,0.7991    
918            ,299393         ,241            ,431            ,314291         ,3238           ,0.5592    ,0.7991    
919            ,299378         ,236            ,418            ,314324         ,3238           ,0.5646    ,0.7997    
920            ,299366         ,231            ,410            ,314349         ,3238           ,0.5634    ,0.7988    
921            ,299350         ,226            ,401            ,314379         ,3238           ,0.5636    ,0.7990    
922            ,299334         ,218            ,398            ,314406         ,3238           ,0.5477    ,0.7987    
923            ,299324         ,210            ,390            ,314432         ,3238           ,0.5385    ,0.8000    
924            ,299309         ,213            ,382            ,314451         ,3239           ,0.5576    ,0.8000    
925            ,299291         ,207            ,388            ,314469         ,3239           ,0.5335    ,0.8000    
926            ,299278         ,211            ,379            ,314487         ,3239           ,0.5567    ,0.8000    
927            ,299265         ,204            ,377            ,314509         ,3239           ,0.5411    ,0.7986    
928            ,299251         ,203            ,375            ,314526         ,3239           ,0.5413    ,0.7993    
929            ,299240         ,196            ,376            ,314543         ,3239           ,0.5213    ,0.7990    
930            ,299224         ,200            ,367            ,314563         ,3240           ,0.5450    ,0.7989    
931            ,299210         ,199            ,354            ,314590         ,3241           ,0.5621    ,0.7993    
932            ,299199         ,194            ,353            ,314607         ,3241           ,0.5496    ,0.7989    
933            ,299188         ,190            ,343            ,314632         ,3241           ,0.5539    ,0.7992    
934            ,299175         ,191            ,338            ,314649         ,3241           ,0.5651    ,0.7996    
935            ,299165         ,185            ,336            ,314667         ,3241           ,0.5506    ,0.7985    
936            ,299144         ,190            ,331            ,314688         ,3241           ,0.5740    ,0.7985    
937            ,299131         ,193            ,329            ,314700         ,3241           ,0.5866    ,0.7989    
938            ,299124         ,185            ,325            ,314718         ,3242           ,0.5692    ,0.8000    
939            ,299115         ,176            ,323            ,314737         ,3243           ,0.5449    ,0.7996    
940            ,299108         ,170            ,319            ,314754         ,3243           ,0.5329    ,0.7996    
941            ,299094         ,171            ,311            ,314775         ,3243           ,0.5498    ,0.7988    
942            ,299079         ,172            ,301            ,314799         ,3243           ,0.5714    ,0.7992    
943            ,299069         ,171            ,294            ,314817         ,3243           ,0.5816    ,0.8000    
944            ,299064         ,160            ,298            ,314829         ,3243           ,0.5369    ,0.7991    
945            ,299053         ,157            ,288            ,314853         ,3243           ,0.5451    ,0.8000    
946            ,299041         ,158            ,290            ,314862         ,3243           ,0.5448    ,0.7991    
947            ,299027         ,161            ,281            ,314882         ,3243           ,0.5730    ,0.7986    
948            ,299019         ,156            ,279            ,314897         ,3243           ,0.5591    ,0.8000    
949            ,299010         ,155            ,271            ,314915         ,3243           ,0.5720    ,0.7981    
950            ,298996         ,148            ,280            ,314927         ,3243           ,0.5286    ,0.7991    
951            ,298992         ,139            ,278            ,314942         ,3243           ,0.5000    ,0.7986    
952            ,298983         ,141            ,269            ,314957         ,3244           ,0.5242    ,0.8000    
953            ,298975         ,140            ,263            ,314972         ,3244           ,0.5323    ,0.7990    
954            ,298966         ,142            ,258            ,314984         ,3244           ,0.5504    ,0.8000    
955            ,298954         ,140            ,256            ,315000         ,3244           ,0.5469    ,0.7980    
956            ,298947         ,132            ,255            ,315016         ,3244           ,0.5176    ,0.7984    
957            ,298931         ,138            ,255            ,315026         ,3244           ,0.5412    ,0.7990    
958            ,298924         ,140            ,245            ,315041         ,3244           ,0.5714    ,0.8000    
959            ,298912         ,141            ,238            ,315059         ,3244           ,0.5924    ,0.7995    
960            ,298906         ,135            ,237            ,315072         ,3244           ,0.5696    ,0.7984    
961            ,298901         ,126            ,238            ,315085         ,3244           ,0.5294    ,0.7995    
962            ,298892         ,127            ,232            ,315099         ,3244           ,0.5474    ,0.7994    
963            ,298887         ,123            ,230            ,315110         ,3244           ,0.5348    ,0.7989    
964            ,298880         ,116            ,228            ,315126         ,3244           ,0.5088    ,0.7994    
965            ,298869         ,123            ,218            ,315140         ,3244           ,0.5642    ,0.7977    
966            ,298865         ,118            ,216            ,315151         ,3244           ,0.5463    ,0.7994    
967            ,298859         ,116            ,213            ,315162         ,3244           ,0.5446    ,0.7994    
968            ,298853         ,113            ,209            ,315175         ,3244           ,0.5407    ,0.7981    
969            ,298851         ,103            ,211            ,315185         ,3244           ,0.4882    ,0.7994    
970            ,298842         ,105            ,197            ,315205         ,3245           ,0.5330    ,0.7980    
971            ,298837         ,94             ,200            ,315218         ,3245           ,0.4700    ,0.7993    
972            ,298833         ,91             ,200            ,315225         ,3245           ,0.4550    ,0.7973    
973            ,298825         ,87             ,203            ,315234         ,3245           ,0.4286    ,0.8000    
974            ,298819         ,87             ,202            ,315241         ,3245           ,0.4307    ,0.7993    
975            ,298811         ,90             ,193            ,315255         ,3245           ,0.4663    ,0.7986    
976            ,298807         ,85             ,187            ,315270         ,3245           ,0.4545    ,0.7978    
977            ,298802         ,85             ,182            ,315279         ,3246           ,0.4670    ,0.7978    
978            ,298795         ,85             ,184            ,315284         ,3246           ,0.4620    ,0.7993    
979            ,298786         ,83             ,184            ,315295         ,3246           ,0.4511    ,0.7978    
980            ,298782         ,83             ,176            ,315307         ,3246           ,0.4716    ,0.7992    
981            ,298775         ,84             ,168            ,315321         ,3246           ,0.5000    ,0.7976    
982            ,298770         ,83             ,166            ,315329         ,3246           ,0.5000    ,0.7992    
983            ,298764         ,87             ,159            ,315338         ,3246           ,0.5472    ,0.7967    
984            ,298758         ,84             ,154            ,315352         ,3246           ,0.5455    ,0.7983    
985            ,298755         ,82             ,155            ,315356         ,3246           ,0.5290    ,0.7975    
986            ,298750         ,83             ,150            ,315365         ,3246           ,0.5533    ,0.7983    
987            ,298745         ,80             ,150            ,315373         ,3246           ,0.5333    ,0.8000    
988            ,298739         ,80             ,147            ,315382         ,3246           ,0.5442    ,0.7974    
989            ,298735         ,76             ,143            ,315394         ,3246           ,0.5315    ,0.7991    
990            ,298730         ,77             ,140            ,315401         ,3246           ,0.5500    ,0.7972    
991            ,298726         ,76             ,129            ,315417         ,3246           ,0.5891    ,0.8000    
992            ,298723         ,72             ,129            ,315424         ,3246           ,0.5581    ,0.7960    
993            ,298716         ,70             ,126            ,315436         ,3246           ,0.5556    ,0.7959    
994            ,298710         ,72             ,124            ,315441         ,3247           ,0.5806    ,0.7959    
995            ,298704         ,71             ,126            ,315446         ,3247           ,0.5635    ,0.7970    
996            ,298701         ,69             ,122            ,315455         ,3247           ,0.5656    ,0.7958    
997            ,298696         ,68             ,123            ,315460         ,3247           ,0.5528    ,0.7958    
998            ,298693         ,65             ,122            ,315467         ,3247           ,0.5328    ,0.7968    
999            ,298692         ,63             ,114            ,315478         ,3247           ,0.5526    ,0.7966    
1000           ,298688         ,62             ,115            ,315482         ,3247           ,0.5391    ,0.7966    
1001           ,298683         ,62             ,114            ,315488         ,3247           ,0.5439    ,0.7955    
1002           ,298681         ,58             ,114            ,315494         ,3247           ,0.5088    ,0.7965    
1003           ,298677         ,58             ,116            ,315496         ,3247           ,0.5000    ,0.7989    
1004           ,298673         ,57             ,112            ,315505         ,3247           ,0.5089    ,0.7988    
1005           ,298665         ,61             ,111            ,315510         ,3247           ,0.5495    ,0.7965    
1006           ,298661         ,62             ,110            ,315514         ,3247           ,0.5636    ,0.7965    
1007           ,298658         ,58             ,109            ,315522         ,3247           ,0.5321    ,0.7964    
1008           ,298656         ,54             ,109            ,315528         ,3247           ,0.4954    ,0.7975    
1009           ,298651         ,53             ,107            ,315536         ,3247           ,0.4953    ,0.8000    
1010           ,298644         ,57             ,106            ,315540         ,3247           ,0.5377    ,0.7975    
1011           ,298636         ,60             ,106            ,315545         ,3247           ,0.5660    ,0.7952    
1012           ,298631         ,62             ,102            ,315552         ,3247           ,0.6078    ,0.7988    
1013           ,298627         ,65             ,94             ,315561         ,3247           ,0.6915    ,0.7987    
1014           ,298626         ,62             ,94             ,315565         ,3247           ,0.6596    ,0.7949    
1015           ,298622         ,61             ,92             ,315572         ,3247           ,0.6630    ,0.7974    
1016           ,298618         ,63             ,89             ,315577         ,3247           ,0.7079    ,0.7961    
1017           ,298614         ,63             ,87             ,315583         ,3247           ,0.7241    ,0.8000    
1018           ,298611         ,62             ,85             ,315589         ,3247           ,0.7294    ,0.7959    
1019           ,298608         ,57             ,90             ,315592         ,3247           ,0.6333    ,0.7959    
1020           ,298603         ,58             ,89             ,315597         ,3247           ,0.6517    ,0.7959    
1021           ,298599         ,59             ,87             ,315602         ,3247           ,0.6782    ,0.7945    
1022           ,298598         ,58             ,83             ,315608         ,3247           ,0.6988    ,0.7943    
1023           ,298594         ,57             ,84             ,315612         ,3247           ,0.6786    ,0.7943    
1024           ,298593         ,51             ,86             ,315617         ,3247           ,0.5930    ,0.7956    
1025           ,298589         ,47             ,90             ,315621         ,3247           ,0.5222    ,0.7956    
1026           ,298584         ,47             ,92             ,315624         ,3247           ,0.5109    ,0.7986    
1027           ,298579         ,48             ,89             ,315631         ,3247           ,0.5393    ,0.7956    
1028           ,298578         ,48             ,84             ,315637         ,3247           ,0.5714    ,0.7955    
1029           ,298573         ,49             ,82             ,315642         ,3248           ,0.5976    ,0.7939    
1030           ,298569         ,49             ,83             ,315645         ,3248           ,0.5904    ,0.7955    
1031           ,298566         ,48             ,82             ,315650         ,3248           ,0.5854    ,0.8000    
1032           ,298565         ,46             ,82             ,315653         ,3248           ,0.5610    ,0.7969    
1033           ,298561         ,47             ,84             ,315654         ,3248           ,0.5595    ,0.7939    
1034           ,298560         ,43             ,85             ,315658         ,3248           ,0.5059    ,0.7969    
1035           ,298558         ,41             ,84             ,315663         ,3248           ,0.4881    ,0.8000    
1036           ,298555         ,43             ,83             ,315665         ,3248           ,0.5181    ,0.7937    
1037           ,298552         ,42             ,83             ,315669         ,3248           ,0.5060    ,0.8000    
1038           ,298547         ,46             ,80             ,315673         ,3248           ,0.5750    ,0.7937    
1039           ,298545         ,44             ,76             ,315680         ,3249           ,0.5789    ,0.8000    
1040           ,298543         ,41             ,77             ,315684         ,3249           ,0.5325    ,0.7966    
1041           ,298541         ,38             ,79             ,315687         ,3249           ,0.4810    ,0.7949    
1042           ,298538         ,40             ,78             ,315689         ,3249           ,0.5128    ,0.7966    
1043           ,298535         ,38             ,78             ,315694         ,3249           ,0.4872    ,0.7931    
1044           ,298533         ,36             ,75             ,315701         ,3249           ,0.4800    ,0.7928    
1045           ,298531         ,35             ,70             ,315709         ,3249           ,0.5000    ,0.8000    
1046           ,298531         ,34             ,66             ,315714         ,3249           ,0.5152    ,0.8000    
1047           ,298527         ,34             ,66             ,315718         ,3249           ,0.5152    ,0.8000    
1048           ,298525         ,35             ,66             ,315719         ,3249           ,0.5303    ,0.7921    
1049           ,298523         ,35             ,64             ,315723         ,3249           ,0.5469    ,0.7980    
1050           ,298521         ,34             ,63             ,315727         ,3249           ,0.5397    ,0.7938    
1051           ,298517         ,35             ,62             ,315731         ,3249           ,0.5645    ,0.7938    
1052           ,298516         ,31             ,64             ,315734         ,3249           ,0.4844    ,0.8000    
1053           ,298516         ,29             ,63             ,315737         ,3249           ,0.4603    ,0.7935    
1054           ,298513         ,30             ,60             ,315742         ,3249           ,0.5000    ,0.8000    
1055           ,298512         ,29             ,58             ,315746         ,3249           ,0.5000    ,0.7931    
1056           ,298510         ,28             ,60             ,315747         ,3249           ,0.4667    ,0.7955    
1057           ,298509         ,26             ,59             ,315751         ,3249           ,0.4407    ,0.8000    
1058           ,298508         ,25             ,60             ,315752         ,3249           ,0.4167    ,0.8000    
1059           ,298508         ,23             ,58             ,315756         ,3249           ,0.3966    ,0.7901    
1060           ,298507         ,24             ,53             ,315761         ,3249           ,0.4528    ,0.7922    
1061           ,298507         ,20             ,52             ,315766         ,3249           ,0.3846    ,0.7917    
1062           ,298504         ,21             ,53             ,315767         ,3249           ,0.3962    ,0.7973    
1063           ,298502         ,21             ,50             ,315772         ,3249           ,0.4200    ,0.7887    
